time,open,high,low,close,триггер
2026-07-08T02:00:00+03:00,4098.355,4108.01,4096.065,4098.775,0
2026-07-08T03:00:00+03:00,4098.78,4126.82,4097.125,4111.74,0
2026-07-08T04:00:00+03:00,4111.58,4117.89,4096.56,4111.23,0
2026-07-08T05:00:00+03:00,4111.275,4125.11,4106.08,4114.57,0
2026-07-08T06:00:00+03:00,4114.61,4131.22,4114.56,4123.55,0
2026-07-08T07:00:00+03:00,4123.45,4128.955,4120.61,4125.295,1
2026-07-08T08:00:00+03:00,4125.29,4133.99,4121.26,4127.925,1
2026-07-08T09:00:00+03:00,4127.895,4133.805,4122.245,4123.67,0
2026-07-08T10:00:00+03:00,4123.665,4127.27,4114.9,4121.36,1
2026-07-08T11:00:00+03:00,4121.345,4121.365,4052.285,4057.005,0
2026-07-08T12:00:00+03:00,4056.93,4061.105,4041.565,4043.515,0
2026-07-08T13:00:00+03:00,4043.545,4058.77,4040.575,4053.165,0
2026-07-08T14:00:00+03:00,4053.155,4072.845,4041.55,4062.335,1
2026-07-08T15:00:00+03:00,4062.235,4086.445,4058.885,4072.325,0
2026-07-08T16:00:00+03:00,4072.33,4083.185,4065.34,4070.895,0
2026-07-08T17:00:00+03:00,4070.825,4071.585,4033.885,4040.915,0
2026-07-08T18:00:00+03:00,4040.955,4043.96,4021.815,4034.46,0
2026-07-08T19:00:00+03:00,4034.49,4064.48,4033.225,4063.87,0
2026-07-08T20:00:00+03:00,4063.875,4076.495,4059.77,4065.53,0
2026-07-08T21:00:00+03:00,4065.45,4091.67,4063.5,4084.285,0
2026-07-08T22:00:00+03:00,4084.275,4091.375,4078.425,4080.055,0
2026-07-08T23:00:00+03:00,4080.04,4083.64,4071.645,4077.12,1
2026-07-09T01:00:00+03:00,4074.405,4079.885,4073.475,4076.57,0
2026-07-09T02:00:00+03:00,4076.575,4077.905,4072.26,4076.285,0
2026-07-09T03:00:00+03:00,4076.185,4090.02,4070.38,4073.97,0
2026-07-09T04:00:00+03:00,4073.985,4078.895,4062.475,4073.09,0
2026-07-09T05:00:00+03:00,4073.185,4082.83,4064.525,4065.195,0
2026-07-09T06:00:00+03:00,4065.19,4067.8,4054.4,4064.25,0
2026-07-09T07:00:00+03:00,4064.37,4064.705,4056.455,4064.405,0
2026-07-09T08:00:00+03:00,4064.4,4084.325,4063.85,4082.02,0
2026-07-09T09:00:00+03:00,4081.995,4108.185,4081.44,4108.04,0
2026-07-09T10:00:00+03:00,4108.065,4111.24,4101.54,4107.95,0
2026-07-09T11:00:00+03:00,4108.02,4118.005,4105.315,4108.34,0
2026-07-09T12:00:00+03:00,4108.34,4112.52,4103.09,4106.355,1
2026-07-09T13:00:00+03:00,4106.35,4110.22,4093.855,4099.23,1
2026-07-09T14:00:00+03:00,4099.205,4110.59,4097.915,4108.61,0
2026-07-09T15:00:00+03:00,4108.605,4122.63,4105.225,4107.69,0
2026-07-09T16:00:00+03:00,4107.665,4129.59,4106.875,4122.085,0
2026-07-09T17:00:00+03:00,4122.015,4136.605,4114.305,4127.84,1
2026-07-09T18:00:00+03:00,4127.915,4132.84,4124.885,4126.885,0
2026-07-09T19:00:00+03:00,4126.885,4138.035,4125.785,4128.155,0
2026-07-09T20:00:00+03:00,4128.115,4138.06,4125.095,4136.24,0
2026-07-09T21:00:00+03:00,4136.225,4136.48,4121.53,4124.59,0
2026-07-09T22:00:00+03:00,4124.58,4127.06,4118.91,4122.56,1
2026-07-09T23:00:00+03:00,4122.44,4125.745,4120.7,4123.79,1
2026-07-10T01:00:00+03:00,4125.25,4127.815,4121.65,4121.9,0
2026-07-10T02:00:00+03:00,4121.94,4125.24,4121.065,4123.535,0
2026-07-10T03:00:00+03:00,4123.54,4128.47,4114.545,4126.51,0
2026-07-10T04:00:00+03:00,4126.565,4131.26,4108.72,4116.895,1
2026-07-10T05:00:00+03:00,4116.995,4129.105,4116.12,4127.77,0
2026-07-10T06:00:00+03:00,4127.76,4134.92,4119.55,4120.355,0
2026-07-10T07:00:00+03:00,4120.375,4121.285,4112.265,4115.32,0
2026-07-10T08:00:00+03:00,4115.315,4117.285,4108.39,4116.89,0
2026-07-10T09:00:00+03:00,4116.845,4120.19,4111.16,4111.785,0
2026-07-10T10:00:00+03:00,4111.68,4115.52,4104.44,4109.07,1
2026-07-10T11:00:00+03:00,4108.985,4109.65,4094.86,4098.03,0
2026-07-10T12:00:00+03:00,4098.02,4105.625,4094.535,4104.5,0
2026-07-10T13:00:00+03:00,4104.525,4112.815,4104.28,4104.67,0
2026-07-10T14:00:00+03:00,4104.595,4108.205,4096.155,4102.415,1
2026-07-10T15:00:00+03:00,4102.465,4117.585,4097.63,4100.765,0
2026-07-10T16:00:00+03:00,4100.865,4106.765,4085.855,4099.995,0
2026-07-10T17:00:00+03:00,4099.99,4109.145,4072.8,4092.94,0
2026-07-10T18:00:00+03:00,4092.945,4113.595,4091.46,4113.115,0
2026-07-10T19:00:00+03:00,4113.215,4115.51,4104.48,4104.525,0
2026-07-10T20:00:00+03:00,4104.52,4107.035,4100.58,4100.785,0
2026-07-10T21:00:00+03:00,4100.815,4105.58,4098.21,4101.375,0
2026-07-10T22:00:00+03:00,4101.415,4109.155,4097.925,4108.465,0
2026-07-10T23:00:00+03:00,4108.47,4121.375,4108.4,4120.67,0
2026-07-13T01:00:00+03:00,4090.98,4094.82,4069.68,4076.745,0
2026-07-13T02:00:00+03:00,4076.795,4084.885,4068.61,4084.7,0
2026-07-13T03:00:00+03:00,4084.72,4091.295,4061.115,4074.105,0
2026-07-13T04:00:00+03:00,4074.36,4089.905,4065.74,4072.59,0
2026-07-13T05:00:00+03:00,4072.74,4077.405,4064.695,4068.735,1
2026-07-13T06:00:00+03:00,4068.57,4069.545,4053.27,4060.66,0
2026-07-13T07:00:00+03:00,4060.69,4060.69,4050.465,4058.95,0
2026-07-13T08:00:00+03:00,4058.935,4073.27,4052.17,4053.76,0
2026-07-13T09:00:00+03:00,4053.765,4063.72,4044.06,4055.655,1
2026-07-13T10:00:00+03:00,4055.66,4065.225,4049.045,4065.055,0
2026-07-13T11:00:00+03:00,4065.04,4080.845,4063.29,4074.585,0
2026-07-13T12:00:00+03:00,4074.555,4076.715,4068.18,4068.43,0
