dir,tStart,start,end,dur,born,prov,pStart,pEnd,imp,moveImp,addImp,mfeImp,maxKN,kn20,knees,mud,mud20,zeroBar,deathLvl
1,2025-03-03 11:00,44925,44990,65,рывок,False,2874.49,2910.135,17.38000000000011,2.050920598388965,1.8425802900276296,3.19275028768699,5,5,14,2,2,44906,2916.01
-1,2025-03-06 13:00,44996,45062,66,рывок,True,2904.595,2911.825,10.709999999999582,-0.6750700280112325,-0.33189100979112063,2.273109243697549,5,2,10,2,0,44985,2900.515
1,2025-03-11 17:00,45070,45250,180,рывок,False,2917.83,3006.655,15.335000000000036,5.792305184219111,5.113306293322499,9.113791979132696,5,1,26,6,1,45066,3027.45
1,2025-03-27 09:00,45338,45413,75,пауза,False,3040.08,3113.79,11.930000000000291,6.178541492036734,5.8285766333714015,9.137468566638521,5,4,16,3,2,45321,3124.105
-1,2025-04-01 20:00,45418,45422,4,рывок,True,3114.475,3133.23,14.965000000000146,-1.2532576010691565,-1.237546960095949,0.44403608419645285,1,1,0,0,0,45408,3124.105
-1,2025-04-02 04:00,45425,45442,17,рывок,True,3116.13,3145.955,14.965000000000146,-1.9929836284663902,-1.9270984945456875,0.7577681256264641,2,2,5,0,0,45408,3133.95
-1,2025-04-04 11:00,45478,45542,64,пауза,False,3110.425,3038.99,31.559999999999945,2.2634664131812587,2.376469913671268,4.87515842839038,3,3,13,1,0,45473,3016.105
1,2025-04-09 14:00,45550,45620,70,пауза,False,3070.585,3198.15,16.38500000000022,7.785474519377379,7.547670407184522,10.696368629844214,5,3,8,4,2,45535,3213.355
-1,2025-04-14 20:00,45625,45630,5,пауза,False,3210.68,3224.365,22.855000000000018,-0.5987748851454795,-0.585935780388247,0.14373222489607754,2,2,1,0,0,45607,3216.485
1,2025-04-15 07:00,45635,45688,53,пауза,False,3225.755,3291.465,22.690000000000055,2.895989422653146,2.7648606691434208,5.818422212428367,2,2,8,1,0,45629,3320.855
1,2025-04-21 20:00,45717,45736,19,пауза,False,3424.235,3393.155,24.279999999999745,-1.2800658978583301,-1.3253090005511494,3.128706754530498,4,4,2,1,1,45688,3443.175
-1,2025-04-23 05:00,45748,45787,39,рывок,False,3319.04,3367.19,71.42999999999984,-0.6740865182696374,-0.643022157964199,0.823883522329554,5,5,7,0,0,45726,3340.6
-1,2025-04-28 01:00,45813,45826,13,пауза,False,3281.055,3328.695,65.4699999999998,-0.7276615243623106,-0.7160500477912473,0.19772414846494193,2,2,4,0,0,45787,3301.165
1,2025-04-29 00:00,45835,45866,31,рывок,True,3330.025,3284.51,27.829999999999927,-1.635465325188645,-1.6990646370618048,0.3632770391663728,2,2,6,1,1,45822,3305.14
-1,2025-04-30 15:00,45873,45906,33,пауза,False,3308.105,3248.11,47.91000000000031,1.2522437904403987,1.2915165202004726,2.2156126069713924,4,2,6,0,0,45863,3233.37
1,2025-05-02 14:00,45918,45993,75,пауза,False,3262.875,3364.355,41.83000000000038,2.4260100406406666,2.3261993601750324,4.116184556538328,5,1,14,1,0,45904,3375.8
-1,2025-05-07 23:00,45995,46034,39,пауза,False,3376.475,3345.14,34.284999999999854,0.9139565407612708,0.9786766007471968,2.9652909435613357,5,2,8,0,0,45991,3324.095
1,2025-05-09 18:00,46037,46040,3,рывок,False,3338.785,3272.68,11.954999999999927,-5.529485570890876,-5.544248599900173,0.3567544960267966,1,1,1,0,1,46033,3320.395
-1,2025-05-12 16:00,46058,46071,13,пауза,False,3224.29,3262.25,40.909999999999854,-0.9278904913224193,-0.909308155191705,0.20618430701539905,2,2,2,1,1,46035,3248.7
1,2025-05-13 17:00,46082,46100,18,пауза,False,3247.185,3184.87,40.279999999999745,-1.5470456802383428,-1.572921505650936,0.24714498510426985,2,2,4,1,1,46066,3225.505
1,2025-05-16 06:00,46140,46144,4,пауза,False,3215.005,3176.17,45.6550000000002,-0.8506187712189216,-0.855768475351307,0.357682619647352,0,0,2,0,0,46137,3206.6
-1,2025-05-16 15:00,46149,46155,6,рывок,True,3183.585,3239.29,24.735000000000127,-2.252071962805726,-2.237848934845851,0.43541540327470896,1,1,0,0,0,46140,3206.6
1,2025-05-19 07:00,46164,46182,18,пауза,False,3232.395,3206.785,43.125,-0.5938550724637711,-0.6180238434230578,0.37553623188406177,2,2,4,1,1,46145,3217.29
1,2025-05-21 04:00,46207,46299,92,пауза,False,3302.17,3308.615,29.480000000000018,0.21862279511532243,0.04413401773102368,2.165705563093615,5,5,13,4,0,46183,3331.445
-1,2025-05-28 23:00,46338,46350,12,пауза,False,3259.975,3299.825,14.429999999999836,-2.7616077616077868,-2.7129357344475706,0.9989604989605078,4,4,2,0,1,46325,3280.22
1,2025-05-30 12:00,46374,46459,85,рывок,False,3304.075,3364.425,44.034999999999854,1.3705007380492917,1.2628899758853673,2.0036334733734598,2,2,13,4,1,46340,3370.675
-1,2025-06-06 08:00,46485,46516,31,пауза,False,3365.325,3337.775,36.35500000000002,0.7578049786824292,0.806490684896981,1.9756567184706308,4,3,4,1,1,46465,3328.515
1,2025-06-09 20:00,46520,46628,108,пауза,False,3325.675,3388.34,27.5,2.2787272727272714,2.0576336500667622,4.576363636363633,5,1,20,0,0,46513,3419.215
-1,2025-06-16 15:00,46630,46721,91,рывок,False,3404.625,3371.51,13.204999999999927,2.5077622112836018,2.892864394838043,4.862552063612298,5,5,21,2,2,46613,3359.27
1,2025-06-20 20:00,46725,46729,4,рывок,True,3368.75,3355.325,17.36999999999989,-0.7728842832469929,-0.7864196742754359,1.1784686240644748,2,2,2,0,1,46717,3364.685
-1,2025-06-24 06:00,46757,46782,25,пауза,False,3322.95,3327.295,24.674999999999727,-0.17608915906789474,-0.11794166331743881,1.1199594731509652,4,4,4,2,1,46744,3325.38
1,2025-06-25 16:00,46790,46809,19,рывок,True,3334.815,3322.095,9.465000000000146,-1.3438985736925577,-1.4599580066964273,1.648177496038,3,3,4,1,1,46781,3331.025
-1,2025-06-26 20:00,46817,46859,42,пауза,False,3327.82,3297.38,26.5600000000004,1.1460843373493823,1.235762327408199,3.140248493975864,5,3,6,0,0,46805,3282.94
-1,2025-07-03 17:00,46929,46939,10,рывок,True,3329.145,3340.94,21.740000000000236,-0.5425482980680747,-0.5155786853769941,0.25229990800368296,2,2,2,0,1,46918,3334.89
1,2025-07-08 07:00,46984,46990,6,пауза,False,3333.93,3315.31,18.549999999999727,-1.0037735849056693,-1.0227389000855898,0.30512129380056024,2,2,2,1,1,46964,3327.405
-1,2025-07-08 19:00,46996,47019,23,рывок,True,3303.0,3315.79,12.184999999999945,-1.0496512105047207,-0.9411379726532993,1.6688551497743231,3,3,2,1,1,46984,3308.145
1,2025-07-10 07:00,47030,47083,53,пауза,False,3321.075,3343.13,11.549999999999727,1.9095238095238798,1.6519210894255476,4.676190476190605,5,3,8,1,0,47008,3353.675
-1,2025-07-15 13:00,47105,47133,28,пауза,False,3346.89,3350.445,25.335000000000036,-0.1403197158081818,-0.07705889452453217,1.0734162226169202,3,1,5,1,1,47102,3343.08
-1,2025-07-17 20:00,47158,47170,12,пауза,False,3339.06,3352.275,31.38000000000011,-0.421128107074573,-0.39874641963282953,0.22864882090502556,2,2,2,1,1,47130,3341.17
1,2025-07-18 15:00,47176,47245,69,пауза,False,3353.735,3398.105,29.44499999999971,1.5068772287315446,1.376433497028557,2.8969264730854327,5,4,9,4,1,47167,3416.445
-1,2025-07-23 20:00,47250,47330,80,рывок,True,3387.45,3326.435,17.434999999999945,3.499569830800118,3.755028816693333,4.914539718956135,4,4,12,1,0,47239,3318.96
1,2025-07-29 14:00,47336,47357,21,рывок,True,3328.935,3313.38,10.800000000000182,-1.4402777777777385,-1.5523459109479711,0.4939814814814765,4,4,4,3,2,47322,3321.795
-1,2025-07-30 23:00,47367,47403,36,пауза,False,3285.41,3341.26,65.97000000000025,-0.8465969380021244,-0.8155053708417638,0.11626496892526972,2,2,5,1,0,47354,3300.54
1,2025-08-01 18:00,47409,47535,126,рывок,True,3347.665,3365.815,15.275000000000091,1.188216039279868,0.721416409821548,4.043535188216007,5,2,19,5,1,47398,3381.215
1,2025-08-13 09:00,47584,47605,21,рывок,False,3364.8,3346.15,8.934999999999945,-2.0872971460548633,-2.2227572286780917,1.1197537772803263,5,5,6,0,0,47575,3355.595
-1,2025-08-14 11:00,47609,47648,39,пауза,False,3355.545,3357.63,25.195000000000164,-0.0827545147846804,0.005315628363461891,1.2645366144076173,3,2,3,3,2,47605,3348.915
1,2025-08-18 11:00,47655,47657,2,пауза,False,3345.485,3336.89,13.8449999999998,-0.6208017334778172,-0.6293015069978067,0.23943661971831726,2,2,0,0,1,47643,3344.645
-1,2025-08-19 20:00,47687,47750,63,пауза,False,3315.7,3373.9,30.460000000000036,-1.9107025607353973,-1.7954057387650395,0.135915955351276,2,1,6,3,1,47677,3335.15
1,2025-08-25 05:00,47764,47781,17,пауза,False,3364.78,3354.98,19.054999999999836,-0.5143007084754797,-0.5660441369259301,0.608501705589079,2,2,3,1,1,47748,3361.985
1,2025-08-26 00:00,47782,47992,210,рывок,True,3383.18,3591.385,14.389999999999873,14.468728283530384,13.616203814414582,15.081653926337875,5,2,33,7,2,47768,3586.19
1,2025-09-09 02:00,48012,48029,17,пауза,False,3647.54,3629.56,18.065000000000055,-0.995294768890117,-1.0498738460627337,1.5031829504566907,5,5,4,1,1,47991,3636.62
-1,2025-09-10 23:00,48055,48083,28,пауза,False,3644.96,3654.985,14.355000000000018,-0.6983629397422555,-0.5867145310190746,2.2378962034134418,4,4,5,1,1,48051,3642.115
1,2025-09-12 10:00,48089,48155,66,рывок,True,3651.335,3667.09,11.489999999999782,1.371192341166267,1.0513100709193284,4.517406440383005,4,2,11,1,0,48079,3678.885
1,2025-09-19 09:00,48203,48278,75,рывок,False,3658.71,3741.22,14.855000000000018,5.5543588017502294,5.273303213471703,8.922584988219448,5,2,10,4,1,48195,3752.075
-1,2025-09-25 03:00,48289,48322,33,пауза,False,3736.68,3761.98,34.01499999999987,-0.7437895046303183,-0.6884740119710456,0.4251065706306068,2,2,6,2,1,48270,3751.535
1,2025-09-26 18:00,48327,48364,37,рывок,True,3778.6,3798.815,23.98999999999978,0.8426427678199387,0.7547978986722071,3.88870362651108,4,3,4,1,0,48312,3822.6
-1,2025-09-30 17:00,48372,48385,13,пауза,False,3844.085,3879.35,61.524999999999636,-0.5731816334823255,-0.5608256258251534,0.07200325071109082,1,1,1,1,1,48369,3854.7
1,2025-10-01 10:00,48388,48415,27,рывок,False,3887.735,3839.98,22.179999999999836,-2.153065825067649,-2.2228140406533994,0.42357980162308617,4,4,2,1,1,48364,3856.335
-1,2025-10-03 02:00,48426,48436,10,пауза,False,3848.105,3873.95,44.289999999999964,-0.5835403025513619,-0.5703021137976004,0.2265748475953909,2,2,2,1,1,48414,3863.715
1,2025-10-03 19:00,48443,48478,35,рывок,True,3885.825,3951.325,25.644999999999982,2.554104113862353,2.4763431133334186,3.5708715149152015,4,2,5,2,1,48427,3955.87
1,2025-10-07 18:00,48488,48515,27,пауза,False,3981.01,4011.78,29.38500000000022,1.0471328909307387,0.9944864583395556,2.6659860473030155,5,3,5,1,1,48478,4026.175
-1,2025-10-09 08:00,48524,48558,34,пауза,False,4038.22,4011.365,42.36999999999989,0.6338210998347908,0.6795540421800255,2.2134765164031176,3,2,6,1,1,48521,3994.52
1,2025-10-10 20:00,48559,48668,109,рывок,True,4016.68,4248.98,35.88000000000011,6.474358974358947,6.303267256917315,10.153567447045676,5,3,11,4,0,48543,4306.255
-1,2025-10-19 22:00,48675,48689,14,рывок,True,4256.06,4323.54,100.08500000000004,-0.6742269071289358,-0.6660659307522407,0.3691362342009353,2,2,2,0,0,48659,4271.285
1,2025-10-21 00:00,48700,48707,7,рывок,True,4368.645,4298.52,50.07999999999993,-1.4002595846645387,-1.4084566489431156,0.07587859424918686,2,2,0,0,1,48683,4333.095
-1,2025-10-22 01:00,48724,48759,35,рывок,False,4087.445,4145.12,50.52000000000044,-1.1416270783847828,-1.1021539814219068,1.5112826603325358,3,3,6,0,0,48696,4113.8
-1,2025-10-24 19:00,48788,48845,57,пауза,False,4104.205,4001.765,95.1550000000002,1.0765592979874925,1.1100874779414232,2.2882665125321773,2,2,10,2,2,48770,3970.465
1,2025-10-31 01:00,48885,48900,15,пауза,False,4019.0,3980.72,86.27499999999964,-0.44369747899160084,-0.453818428766307,0.23853955375253566,2,2,5,0,0,48874,3998.875
-1,2025-11-03 11:00,48917,48982,65,пауза,False,4007.69,4005.78,65.85500000000002,0.029003112899549828,0.0839868583907051,1.199681117606865,4,2,12,3,1,48896,3987.34
-1,2025-11-12 03:00,49070,49082,12,рывок,False,4112.085,4181.495,21.139999999999418,-3.2833491012299794,-3.2501259530785163,0.6229895931882893,2,2,2,0,0,49057,4145.61
1,2025-11-12 23:00,49089,49108,19,рывок,True,4191.41,4158.07,46.69499999999971,-0.7139950744191103,-0.7375201313498662,1.1518363850519369,4,4,2,0,0,49072,4184.51
-1,2025-11-14 18:00,49131,49188,57,рывок,True,4098.105,4091.075,66.2450000000008,0.10612121669559454,0.15428143955794252,1.5113593478752845,4,4,6,3,1,49102,4081.915
-1,2025-11-20 03:00,49208,49269,61,пауза,False,4072.365,4120.585,54.89499999999998,-0.8784042262501188,-0.8164012147246762,0.9127425084251677,4,4,8,3,1,49197,4088.725
-1,2025-12-02 18:00,49405,49462,57,рывок,True,4190.985,4224.7,66.88000000000011,-0.5041118421052645,-0.4564088821244589,0.24185107655501265,4,4,9,2,0,49377,4217.08
1,2025-12-05 12:00,49468,49474,6,рывок,False,4228.83,4208.955,20.074999999999818,-0.9900373599003826,-1.0075619724327622,1.5198007471980322,4,4,2,0,2,49438,4215.935
-1,2025-12-08 09:00,49488,49517,29,пауза,False,4207.855,4212.575,27.11999999999989,-0.17404129793511333,-0.11289809366433141,1.3963864306784677,3,2,5,1,1,49485,4198.905
1,2025-12-09 19:00,49521,49746,225,рывок,True,4212.62,4446.745,32.11999999999989,7.289072229140747,6.878123562275894,8.875000000000046,5,3,32,6,1,49508,4469.5
-1,2025-12-23 18:00,49750,49775,25,пауза,False,4484.725,4517.97,67.11999999999989,-0.4953069129916559,-0.47393043120318024,0.5432806912991687,2,2,5,1,1,49745,4497.635
1,2025-12-26 14:00,49789,49804,15,пауза,False,4521.16,4475.105,33.82999999999993,-1.361365651788365,-1.3871766166660706,0.8569317174105777,4,4,4,0,0,49770,4510.025
1,2026-01-02 02:00,49869,49964,95,рывок,False,4362.955,4425.815,48.79999999999927,1.288114754098373,1.1791085825174306,2.8197745901639863,5,4,13,2,0,49856,4442.665
1,2026-01-09 04:00,49986,50112,126,пауза,False,4464.79,4571.31,26.8149999999996,3.9724035055007283,3.706493964573039,6.644788364721348,5,3,17,4,1,49971,4599.5
-1,2026-01-16 20:00,50117,50119,2,рывок,True,4582.02,4672.975,24.94499999999971,-3.646221687713008,-3.6415041345206145,0.049709360593333564,1,1,0,0,1,50112,4599.5
1,2026-01-19 14:00,50134,50183,49,пауза,False,4666.625,4781.57,31.210000000000036,3.682954181352117,3.5945539744073103,7.110541493111176,4,2,8,0,0,50112,4832.725
-1,2026-01-22 00:00,50187,50202,15,рывок,True,4797.975,4871.82,48.210000000000036,-1.531736154324814,-1.5136240418624043,0.5331881352416492,2,2,1,0,1,50178,4839.71
1,2026-01-23 05:00,50215,50252,37,рывок,True,4960.64,5028.715,25.75,2.6436893203883423,2.5618486054037186,5.859029126213588,5,2,6,0,0,50200,5054.67
-1,2026-01-27 01:00,50257,50276,19,пауза,False,5060.14,5176.65,115.125,-1.0120304017372361,-1.0024885773430416,0.3590445168295334,2,2,3,0,0,50249,5100.84
-1,2026-01-29 18:00,50320,50378,58,пауза,False,5338.785,4917.365,452.34999999999945,0.9316237426771318,0.9387939554318822,2.0700895324416955,5,4,7,2,1,50316,4812.265
1,2026-02-03 13:00,50384,50419,35,рывок,True,4933.07,4812.24,215.52500000000055,-0.560631017283376,-0.5698836833711363,0.7370838649808615,3,3,6,0,0,50364,4883.69
-1,2026-02-05 06:00,50423,50462,39,пауза,False,4920.27,5036.085,234.375,-0.4941439999999983,-0.4846765770384305,1.130837333333337,4,4,6,1,0,50402,4903.4
1,2026-02-09 01:00,50464,50548,84,рывок,False,4983.005,4954.74,34.650000000000546,-0.8157287157287123,-0.9508320934044899,3.934776334776277,5,5,13,6,1,50440,5047.13
-1,2026-02-13 07:00,50562,50572,10,пауза,False,4975.045,5021.045,119.05500000000029,-0.38637604468522857,-0.38145126723023637,0.3478224350090274,2,2,4,0,0,50545,4989.695
1,2026-02-16 08:00,50586,50599,13,пауза,False,5008.11,4936.04,81.61499999999978,-0.8830484592293071,-0.8923629647872012,0.11437848434724084,2,2,3,0,0,50566,4969.11
-1,2026-02-17 04:00,50603,50626,23,пауза,False,4953.03,4934.235,78.34499999999935,0.2399004403599493,0.2567775072208795,1.4095347501435995,4,4,5,1,1,50598,4910.9
1,2026-02-18 12:00,50634,50840,206,рывок,True,4943.36,5144.925,56.659999999999854,3.5574479350512007,3.345359856392895,8.406283092128511,5,4,30,5,0,50621,5260.285
-1,2026-03-03 19:00,50848,50862,14,рывок,True,5113.395,5190.135,119.69000000000051,-0.6411563204946066,-0.6343320969115042,0.2501879856295471,2,2,2,1,1,50830,5149.055
-1,2026-03-05 06:00,50881,50946,65,пауза,False,5167.79,5184.24,86.57999999999993,-0.18999768999768807,-0.14817562301547468,1.7642065142065144,2,2,10,3,0,50864,5140.79
1,2026-03-10 07:00,50952,50984,32,рывок,True,5181.205,5175.77,80.19499999999971,-0.06777230500654044,-0.09053962147010197,0.7178751792505756,4,4,8,2,1,50936,5175.35
-1,2026-03-11 22:00,50989,51000,11,рывок,True,5139.13,5188.385,21.824999999999818,-2.256815578465087,-2.2272937855817947,0.6180985108820112,4,4,4,0,0,50980,5175.15
-1,2026-03-13 05:00,51019,51065,46,пауза,False,5103.175,5020.83,73.35000000000036,1.1226312201772304,1.1580367086161363,1.8459441036128135,2,2,10,0,0,51001,5021.835
1,2026-03-17 09:00,51069,51086,17,пауза,False,5010.52,4991.57,39.85999999999967,-0.4754139488208952,-0.5001498000282041,0.5286001003512264,3,3,3,1,1,51061,5005.04
1,2026-03-18 09:00,51092,51093,1,пауза,False,4992.265,4967.955,34.69999999999982,-0.7005763688760959,-0.7022721809471595,0.10331412103746557,1,1,1,0,0,51087,4981.83
-1,2026-03-18 22:00,51104,51195,91,пауза,False,4834.57,4474.275,65.07999999999993,5.536186232329448,5.614325051226749,11.300629993853727,5,5,10,3,0,51089,4442.245
1,2026-03-25 06:00,51204,51226,22,рывок,True,4545.62,4439.045,91.15499999999975,-1.1691624156656257,-1.1830524544715249,0.4385936043003739,2,2,2,1,1,51188,4521.88
-1,2026-03-26 12:00,51233,51259,26,рывок,True,4429.47,4524.445,58.224999999999454,-1.631172176899963,-1.6055622950105706,1.3416058394160828,4,4,4,1,1,51222,4475.3
1,2026-03-27 19:00,51263,51266,3,рывок,True,4514.49,4449.04,70.72000000000025,-0.9254807692307633,-0.9279764141940855,0.16720871040723664,1,1,0,0,1,51255,4475.3
1,2026-03-30 05:00,51272,51337,65,рывок,False,4522.53,4696.105,70.72000000000025,2.4543976244343777,2.4031963439010062,3.9348133484162817,5,3,8,2,1,51255,4742.17
-1,2026-04-02 17:00,51353,51401,48,пауза,False,4648.76,4701.05,146.03999999999996,-0.3580525883319637,-0.3395297560051375,0.3280608052588323,2,1,8,2,2,51350,4667.97
1,2026-04-08 23:00,51427,51472,45,пауза,False,4715.84,4659.035,158.90999999999985,-0.35746649046630385,-0.3734704422180031,0.5383550437354494,2,2,6,3,1,51396,4747.375
1,2026-04-13 20:00,51494,51626,132,пауза,False,4740.34,4739.02,49.64000000000033,-0.026591458501202665,-0.1773071842074971,3.0459307010475185,3,3,23,4,1,51489,4787.145
-1,2026-04-21 15:00,51627,51779,152,рывок,False,4741.78,4589.66,25.144999999999527,6.049711672300766,6.395503609143884,9.213959037582176,4,4,24,5,1,51610,4564.985
1,2026-05-04 05:00,51824,51829,5,пауза,False,4598.92,4562.575,69.47500000000036,-0.5231378193594828,-0.527361464400527,0.20496581504137756,2,2,0,0,2,51805,4591.11
-1,2026-05-04 18:00,51837,51865,28,рывок,False,4516.4,4618.8,57.289999999999964,-1.787397451562238,-1.7594220124416016,0.11241054285214878,3,3,2,1,1,51810,4583.38
1,2026-05-06 02:00,51867,51933,66,рывок,False,4640.95,4691.89,40.24499999999989,1.2657472978009852,1.1744204923559047,3.080009939122879,4,4,11,4,1,51835,4702.055
-1,2026-05-11 04:00,51938,51947,9,рывок,False,4672.16,4736.135,26.969999999999345,-2.3720800889878353,-2.352508727903369,0.8924731182795808,3,3,2,0,0,51929,4705.56
-1,2026-05-13 03:00,51983,52071,88,пауза,False,4696.1,4581.995,88.66499999999996,1.2869226865166696,1.3423015631909503,2.432639711272775,3,2,12,4,1,51957,4560.095
-1,2026-05-19 10:00,52082,52109,27,пауза,False,4544.925,4531.295,28.449999999999818,0.479086115992977,0.5334627564742401,3.217398945518469,5,5,4,1,1,52072,4508.85
1,2026-05-21 16:00,52134,52186,52,пауза,False,4519.465,4537.3,82.26500000000033,0.21679936789643184,0.1812868502506142,0.738831823983462,2,0,11,2,1,52131,4553.12
-1,2026-05-27 02:00,52210,52247,37,пауза,False,4505.96,4511.015,45.43000000000029,-0.11127008584636272,-0.0648822713877661,3.075720889280202,5,3,4,1,0,52184,4462.58
1,2026-05-29 02:00,52256,52290,34,пауза,False,4501.785,4450.745,27.654999999999745,-1.8455975411318182,-1.9156646091906722,3.382570963659408,4,3,5,2,1,52253,4520.025
-1,2026-06-01 15:00,52292,52304,12,рывок,False,4474.29,4517.45,23.984999999999673,-1.7994579945799642,-1.7701756367762569,0.7794454867625584,4,4,3,0,0,52269,4495.54
1,2026-06-02 10:00,52310,52328,18,пауза,False,4533.28,4457.165,78.61999999999989,-0.9681378784024407,-0.9813950425797395,0.01990587636734306,2,2,3,2,2,52301,4478.785
1,2026-06-04 12:00,52358,52381,23,рывок,False,4504.185,4406.605,25.390000000000327,-3.8432453721937603,-3.895322323876295,0.4462386766443395,1,1,2,1,1,52354,4458.665
-1,2026-06-05 16:00,52385,52479,94,рывок,False,4344.68,4161.87,47.164999999999964,3.8759673486695756,3.9875137908695386,6.801865790310625,4,3,11,4,1,52359,4118.395
